Wall time,Step,Value
1777405981.0285294,239616,1102.1851806640625
1777405984.2435317,241664,1132.68408203125
1777405987.5295925,243712,1169.7135009765625
1777405990.724534,245760,1209.23046875
1777405994.0672596,247808,1240.089599609375
1777405996.9728162,249856,1255.8211669921875
1777406000.0107853,251904,1278.0487060546875
1777406003.056504,253952,1325.7979736328125
1777406005.710447,256000,1361.2401123046875
1777406008.897059,258048,1427.7933349609375
1777406012.3805711,260096,1456.641357421875
1777406015.7836988,262144,1499.234375
1777406018.9330516,264192,1526.12353515625
1777406021.8482783,266240,1579.547119140625
1777406025.2146087,268288,1618.6865234375
1777406028.2790816,270336,1654.9022216796875
1777406031.2600229,272384,1671.6708984375
1777406034.0719671,274432,1699.951171875
1777406037.1646295,276480,1737.81591796875
1777406040.0964344,278528,1768.074462890625
1777406043.0459707,280576,1796.7110595703125
1777406045.856746,282624,1826.6644287109375
1777406048.7742674,284672,1845.743408203125
1777406051.6208622,286720,1896.7899169921875
1777406054.6671765,288768,1938.2222900390625
1777406057.6633973,290816,1931.792236328125
1777406060.9448736,292864,1947.203857421875
1777406065.5207584,294912,2003.49267578125
1777406068.535536,296960,2055.982177734375
1777406071.9410298,299008,2045.69775390625
1777406074.9253333,301056,2045.3729248046875
1777406077.9024253,303104,2038.603271484375
1777406081.0823512,305152,2016.26318359375
1777406084.2631445,307200,2021.478271484375
1777406087.3901532,309248,2000.55029296875
1777406090.872844,311296,2002.7646484375
1777406094.1213293,313344,1972.8392333984375
1777406098.0941398,315392,1935.1693115234375
1777406102.3547487,317440,1925.361328125
1777406106.162974,319488,1943.964111328125
1777406109.952213,321536,1936.703369140625
1777406113.6692135,323584,1888.84912109375
1777406117.908789,325632,1933.3538818359375
1777406121.8977005,327680,1942.7213134765625
1777406125.6023874,329728,1979.8656005859375
1777406129.6113853,331776,2002.0443115234375
1777406133.1785972,333824,2013.7623291015625
1777406136.9214356,335872,1973.911865234375
1777406141.0073416,337920,1922.9166259765625
1777406145.198076,339968,1878.416015625
1777406149.5298698,342016,1885.7943115234375
1777406155.586087,344064,1911.9156494140625
1777406161.0203228,346112,1837.652587890625
1777406164.5913975,348160,1859.4803466796875
1777406168.1109521,350208,1880.1025390625
1777406171.505078,352256,1892.8900146484375
1777406175.3513706,354304,1910.3367919921875
1777406178.8100405,356352,1967.71923828125
1777406182.327876,358400,2013.0660400390625
1777406186.9830873,360448,2021.9779052734375
1777406190.7895954,362496,1963.913818359375
1777406194.1796608,364544,1911.0538330078125
1777406197.601694,366592,1948.2899169921875
1777406200.9466202,368640,1939.402099609375
1777406204.1453555,370688,1991.0474853515625
1777406207.2060692,372736,1995.6004638671875
1777406210.340529,374784,2000.696533203125
1777406213.1850755,376832,2023.593017578125
1777406216.0976996,378880,2047.3341064453125
1777406219.0272453,380928,2036.5791015625
1777406222.1491947,382976,2062.15478515625
1777406225.0634546,385024,2070.73486328125
1777406228.1328397,387072,2070.859619140625
1777406230.9084969,389120,2098.6015625
1777406233.913626,391168,2114.18994140625
1777406236.8933928,393216,2152.238037109375
1777406239.7870119,395264,2133.385009765625
1777406243.563755,397312,1989.332275390625
1777406247.3345118,399360,2010.8270263671875
1777406250.3389056,401408,1990.3043212890625
1777406253.6128523,403456,1950.4002685546875
1777406256.6996639,405504,1972.124755859375
1777406259.5456367,407552,1892.320556640625
1777406263.0442123,409600,1894.9169921875
1777406265.8799553,411648,1943.5003662109375
1777406268.9222534,413696,1968.7369384765625
1777406272.6589038,415744,2028.4608154296875
1777406276.055557,417792,2084.2060546875
1777406279.2837179,419840,2129.571533203125
1777406282.3112416,421888,2163.736328125
1777406285.5646248,423936,2177.605224609375
1777406288.6287327,425984,2184.853271484375
1777406291.4217257,428032,2177.69287109375
1777406294.1967201,430080,2193.2353515625
1777406296.963011,432128,2180.34423828125
1777406299.7993536,434176,2234.95654296875
1777406302.8446338,436224,2273.2265625
1777406305.705362,438272,2277.001708984375
1777406308.4429843,440320,2297.301513671875
1777406311.2241862,442368,2323.685791015625
1777406314.0619533,444416,2278.60400390625
1777406317.0917873,446464,2244.098876953125
1777406320.1801023,448512,2287.667724609375
1777406324.046497,450560,2300.714599609375
1777406327.3316846,452608,2277.079345703125
1777406330.4601884,454656,2298.3349609375
1777406333.817183,456704,2375.32421875
1777406336.8423815,458752,2362.997314453125
1777406340.402181,460800,2369.96875
1777406343.9233062,462848,2413.7705078125
1777406347.8943086,464896,2495.8974609375
1777406351.205666,466944,2482.59912109375
1777406354.5501301,468992,2488.73095703125
1777406358.197265,471040,2537.108154296875
1777406361.3422468,473088,2508.60595703125
1777406364.4328647,475136,2507.28369140625
1777406367.7534719,477184,2523.211181640625
1777406371.1289356,479232,2532.72265625
1777406374.4415827,481280,2543.06689453125
1777406378.0389626,483328,2500.184326171875
1777406381.283628,485376,2411.03076171875
1777406384.9681454,487424,2440.54541015625
1777406388.618983,489472,2465.07373046875
1777406392.1405866,491520,2483.67041015625
1777406395.9970233,493568,2510.373046875
1777406398.9965577,495616,2487.717529296875
1777406402.6881208,497664,2489.312255859375
1777406405.6141334,499712,2477.48876953125
1777406408.4478438,501760,2467.8154296875
1777406412.0221233,503808,2487.8115234375
1777406415.1591587,505856,2521.812744140625
1777406418.448157,507904,2557.975341796875
1777406422.349418,509952,2562.74365234375
1777406425.598534,512000,2548.95751953125
1777406429.0804062,514048,2537.98828125
1777406432.19824,516096,2588.802978515625
1777406435.7045126,518144,2653.57763671875
1777406439.448584,520192,2647.860595703125
1777406442.8921862,522240,2712.887451171875
1777406446.6579142,524288,2756.0693359375
1777406450.5974061,526336,2786.43408203125
1777406454.081131,528384,2795.65673828125
1777406457.1171682,530432,2811.704345703125
1777406460.037025,532480,2827.3251953125
1777406463.0962007,534528,2805.83837890625
1777406466.58804,536576,2795.87548828125
1777406470.1992297,538624,2788.960205078125
1777406473.5736644,540672,2819.093017578125
1777406476.3962772,542720,2828.58740234375
1777406479.9708538,544768,2864.00048828125
1777406483.4076905,546816,2895.375732421875
1777406486.6171625,548864,2913.882080078125
1777406490.6842391,550912,2893.330810546875
1777406493.8537898,552960,2941.20849609375
1777406497.089215,555008,2918.056396484375
1777406501.7583861,557056,2920.376220703125
1777406504.9831362,559104,2872.731201171875
1777406507.9138935,561152,2841.267333984375
1777406511.2014387,563200,2826.661376953125
1777406514.524022,565248,2859.561279296875
1777406517.8315763,567296,2904.649658203125
1777406521.0399046,569344,2877.708740234375
1777406524.2646031,571392,2888.47705078125
1777406527.206553,573440,2846.92529296875
1777406530.4302533,575488,2854.07275390625
1777406533.6456935,577536,2866.0244140625
1777406536.8412604,579584,2862.781982421875
1777406539.7437837,581632,2940.42724609375
1777406543.076264,583680,2976.238037109375
1777406546.4926744,585728,3018.161376953125
1777406549.9488592,587776,3028.478271484375
1777406553.1317763,589824,2997.595703125
1777406556.386301,591872,2988.525390625
1777406559.3221402,593920,2938.050048828125
1777406562.3137772,595968,2921.2265625
1777406565.4656494,598016,2961.452392578125
1777406568.4207585,600064,2958.96484375
1777406571.573057,602112,2970.637939453125
1777406574.6962092,604160,2966.8330078125
1777406577.9768674,606208,2992.0380859375
1777406581.4376101,608256,2977.725341796875
1777406584.9331214,610304,2984.645263671875
1777406587.9380734,612352,2994.8037109375
1777406591.0196676,614400,2979.536865234375
1777406594.3484597,616448,2950.851806640625
1777406597.7414348,618496,2896.875732421875
1777406601.0158298,620544,2919.266357421875
1777406604.1139407,622592,2874.976318359375
1777406607.4133008,624640,2898.809326171875
1777406610.5773447,626688,2914.773193359375
1777406614.0831208,628736,2945.76806640625
1777406616.9851975,630784,2957.925537109375
1777406619.8789012,632832,3012.336181640625
1777406622.8764603,634880,2967.203857421875
1777406625.8310277,636928,2997.976806640625
1777406629.0674775,638976,3030.528564453125
1777406631.970768,641024,3024.5302734375
1777406635.263593,643072,3081.52880859375
1777406638.983044,645120,3144.177978515625
1777406642.370301,647168,3074.027099609375
1777406645.6876945,649216,3029.830810546875
1777406648.8991468,651264,2982.219482421875
1777406651.8711104,653312,2945.88427734375
1777406654.9212255,655360,2892.172607421875
1777406658.2055733,657408,2903.83642578125
1777406661.0958154,659456,2959.055908203125
1777406664.5344634,661504,2965.54345703125
1777406667.6547642,663552,3005.776123046875
1777406670.792405,665600,2876.60205078125
1777406673.9270592,667648,2852.345947265625
1777406676.824181,669696,2819.087646484375
1777406679.7767656,671744,2800.781982421875
1777406683.1365845,673792,2783.567138671875
1777406686.3887901,675840,2766.576904296875
1777406689.800829,677888,2631.37646484375
1777406693.075014,679936,2709.213134765625
1777406696.4707344,681984,2719.79931640625
1777406699.8217201,684032,2750.24951171875
1777406703.1731625,686080,2793.363037109375
1777406706.5298083,688128,2760.3212890625
1777406709.7204764,690176,2763.091064453125
1777406713.1176658,692224,2768.82421875
1777406716.4875622,694272,2670.679931640625
1777406720.1668224,696320,2677.960693359375
1777406723.7346923,698368,2634.694580078125
1777406727.214617,700416,2535.387939453125
1777406730.6426308,702464,2490.456298828125
1777406733.8955913,704512,2478.000732421875
1777406737.3896525,706560,2513.361083984375
1777406740.577377,708608,2487.646484375
1777406743.6675198,710656,2447.860107421875
1777406746.4975572,712704,2433.325927734375
1777406749.433659,714752,2483.073486328125
1777406752.1499023,716800,2424.739990234375
1777406755.0942433,718848,2396.78125
1777406758.3159208,720896,2351.49853515625
1777406761.462623,722944,2400.993896484375
1777406764.534507,724992,2443.29931640625
1777406767.2069466,727040,2483.810546875
1777406769.976127,729088,2542.34033203125
1777406772.7650366,731136,2537.3203125
1777406775.5933046,733184,2538.862060546875
1777406778.425969,735232,2547.127685546875
1777406781.1995277,737280,2634.189453125
1777406784.085823,739328,2622.35546875
1777406786.853544,741376,2537.61279296875
1777406789.7347279,743424,2618.164306640625
1777406793.3210762,745472,2621.3408203125
1777406796.6591365,747520,2654.10205078125
1777406799.9877176,749568,2641.58544921875
1777406803.5511634,751616,2659.716552734375
1777406806.5833023,753664,2652.856201171875
1777406809.373326,755712,2661.401611328125
1777406812.4331088,757760,2661.740234375
1777406815.9552605,759808,2688.720703125
1777406819.8961174,761856,2738.4150390625
1777406822.9636211,763904,2789.73974609375
1777406826.5578198,765952,2842.030517578125
1777406830.10291,768000,2881.2705078125
1777406833.116452,770048,2898.94873046875
1777406836.4311414,772096,2875.09912109375
1777406839.9023752,774144,2867.3974609375
1777406843.6297696,776192,2927.155029296875
1777406846.7849638,778240,2977.876953125
1777406849.5746827,780288,2998.970947265625
1777406852.4498262,782336,3014.588623046875
1777406855.1259494,784384,3028.2724609375
1777406858.083413,786432,3063.60498046875
1777406861.5081553,788480,3012.55908203125
1777406864.6654387,790528,3062.63818359375
1777406867.6780162,792576,3105.8916015625
1777406870.7940183,794624,3087.846435546875
1777406873.9678588,796672,3046.249267578125
1777406877.2155683,798720,3051.50146484375
1777406880.6114624,800768,3094.1796875
1777406883.6060908,802816,3062.177490234375
1777406886.9611077,804864,3049.7998046875
1777406890.2950413,806912,3071.99267578125
1777406893.8662174,808960,3098.658203125
1777406897.0868618,811008,3117.3828125
1777406900.555915,813056,3157.962158203125
1777406903.9182959,815104,3148.974365234375
1777406907.0498939,817152,3144.098388671875
1777406910.1194198,819200,3151.78857421875
1777406913.2524638,821248,3165.984130859375
1777406916.3123085,823296,3149.841064453125
1777406919.8151207,825344,3179.169189453125
1777406923.0686836,827392,3215.498046875
1777406926.226144,829440,3168.19970703125
1777406929.281374,831488,3189.239013671875
1777406932.3035228,833536,3188.9501953125
1777406935.4997895,835584,3191.797607421875
1777406938.558502,837632,3105.376953125
1777406941.7873862,839680,3125.47216796875
1777406945.046821,841728,3185.3193359375
1777406947.9515815,843776,3200.074462890625
1777406951.0569937,845824,3177.829833984375
1777406953.985057,847872,3258.118408203125
1777406957.082202,849920,3280.522705078125
1777406959.960056,851968,3292.483642578125
1777406962.9026933,854016,3325.146728515625
1777406965.8601444,856064,3339.228271484375
1777406969.5385668,858112,3325.650390625
1777406972.6687164,860160,3268.19287109375
1777406975.5390213,862208,3260.439453125
1777406978.398718,864256,3196.65869140625
1777406981.9131987,866304,3144.558349609375
1777406984.7960658,868352,3151.0205078125
1777406988.0305243,870400,3050.3134765625
1777406991.2430468,872448,3014.426025390625
1777406994.6523485,874496,2989.724853515625
1777406997.7559323,876544,2983.7275390625
1777407001.061484,878592,2983.185302734375
1777407004.2487829,880640,2957.06884765625
1777407007.6943738,882688,2998.938720703125
1777407010.8632653,884736,3006.32080078125
1777407013.8151946,886784,3005.281982421875
1777407016.764617,888832,3032.273681640625
1777407019.6919453,890880,3042.948974609375
1777407023.3319948,892928,3038.94384765625
1777407026.754785,894976,3009.71142578125
1777407029.697721,897024,3023.494873046875
1777407032.3880768,899072,3067.502685546875
1777407035.3836427,901120,3099.133544921875
1777407038.698999,903168,3081.690185546875
1777407041.5642927,905216,3052.75
1777407044.2680535,907264,3058.0869140625
1777407047.1118865,909312,3140.474365234375
1777407049.8841157,911360,3071.1025390625
1777407052.736249,913408,3065.21923828125
1777407056.3834782,915456,3120.141357421875
1777407059.494134,917504,3125.703369140625
1777407062.5762753,919552,3085.263427734375
1777407065.7813284,921600,3081.788818359375
1777407068.7936096,923648,3081.281494140625
1777407071.7272053,925696,3092.66943359375
1777407074.795056,927744,3115.41357421875
1777407077.8623102,929792,3158.733642578125
1777407080.7987776,931840,3202.772705078125
1777407084.009548,933888,3267.352294921875
1777407087.299277,935936,3300.4833984375
1777407090.4580119,937984,3314.478271484375
1777407093.4372303,940032,3372.181884765625
1777407096.307514,942080,3407.91943359375
1777407099.5033116,944128,3430.1962890625
1777407102.499376,946176,3456.244140625
1777407105.9591658,948224,3514.019287109375
1777407108.9790916,950272,3534.1767578125
1777407112.093954,952320,3584.016845703125
1777407115.1923645,954368,3624.008544921875
1777407117.9812572,956416,3656.69287109375
1777407120.9007516,958464,3648.2734375
1777407123.853398,960512,3654.34326171875
1777407126.938148,962560,3662.647216796875
1777407130.0085819,964608,3665.004150390625
1777407132.9024694,966656,3673.679931640625
1777407136.073236,968704,3633.394287109375
1777407138.9216664,970752,3646.3330078125
1777407142.077216,972800,3604.00341796875
1777407145.1509018,974848,3642.2939453125
1777407147.8865836,976896,3620.98974609375
1777407150.5384204,978944,3622.932861328125
1777407153.3076715,980992,3638.89013671875
1777407156.4142163,983040,3609.470458984375
1777407159.617824,985088,3635.0869140625
1777407162.2769036,987136,3636.10546875
1777407164.9859865,989184,3620.54736328125
1777407167.6229582,991232,3651.41064453125
1777407170.4605236,993280,3670.60546875
1777407173.2070649,995328,3677.72119140625
1777407176.190324,997376,3610.222900390625
1777407179.4063396,999424,3634.52783203125
1777407182.9916854,1001472,3620.035888671875
1777407186.0503263,1003520,3593.74365234375
1777407188.8865082,1005568,3577.7529296875
1777407192.0298953,1007616,3533.7392578125
1777407195.3520083,1009664,3551.968017578125
1777407197.9997857,1011712,3541.18115234375
1777407201.1973813,1013760,3521.854248046875
1777407204.188469,1015808,3431.4560546875
1777407206.8870747,1017856,3410.0078125
1777407209.6040757,1019904,3411.067626953125
1777407212.2358367,1021952,3423.904296875
1777407214.8978083,1024000,3442.306396484375
1777407217.8266351,1026048,3470.072021484375
1777407220.7361867,1028096,3349.774658203125
1777407223.499501,1030144,3338.654541015625
1777407226.2909944,1032192,3368.62841796875
1777407229.5988069,1034240,3282.142333984375
1777407232.8767881,1036288,3216.63232421875
1777407235.5876722,1038336,3246.486328125
1777407238.3594198,1040384,3265.6591796875
1777407241.4863534,1042432,3199.29541015625
1777407244.3733354,1044480,3176.653076171875
1777407247.307223,1046528,3173.292724609375
1777407250.2588148,1048576,3055.349365234375
1777407253.3977132,1050624,3069.028076171875
1777407257.250355,1052672,2971.904052734375
1777407260.9778767,1054720,2915.382568359375
1777407265.034036,1056768,2881.4765625
1777407268.425627,1058816,2816.15478515625
1777407271.444487,1060864,2711.6025390625
1777407274.6596248,1062912,2710.86669921875
1777407277.5172071,1064960,2699.064697265625
1777407280.3527622,1067008,2659.582763671875
1777407283.1175458,1069056,2565.982177734375
1777407285.883706,1071104,2538.70849609375
1777407288.665665,1073152,2600.550048828125
1777407291.5854712,1075200,2553.070556640625
1777407294.6267188,1077248,2452.852783203125
1777407297.6188705,1079296,2430.016845703125
1777407300.8637736,1081344,2457.966796875
1777407304.0610697,1083392,2509.14404296875
1777407307.1230671,1085440,2540.147705078125
1777407310.4629428,1087488,2563.003662109375
1777407314.1756883,1089536,2564.301513671875
1777407317.796603,1091584,2605.92919921875
1777407321.0984604,1093632,2643.20654296875
1777407324.2693675,1095680,2653.954345703125
1777407327.4479086,1097728,2578.882568359375
1777407330.6628668,1099776,2590.599609375
1777407333.5322886,1101824,2672.026611328125
1777407336.5363884,1103872,2664.267578125
1777407339.5128846,1105920,2715.08935546875
1777407342.4481134,1107968,2741.56298828125
1777407345.1618695,1110016,2773.00537109375
1777407348.3185287,1112064,2833.666015625
1777407351.8697636,1114112,2871.95947265625
1777407354.9569836,1116160,2899.1494140625
1777407357.9942968,1118208,2922.289306640625
1777407361.2596643,1120256,2904.977294921875
1777407364.558181,1122304,2863.906982421875
1777407367.8723066,1124352,2899.239013671875
1777407370.860144,1126400,2932.52294921875
1777407373.7985287,1128448,2869.76416015625
1777407376.7982502,1130496,2872.65673828125
1777407379.8368535,1132544,2927.803466796875
1777407383.3484936,1134592,2970.561279296875
1777407386.6561902,1136640,3011.568603515625
1777407389.9661899,1138688,3004.595458984375
1777407392.8441718,1140736,2957.052978515625
1777407395.7553978,1142784,3020.8720703125
1777407398.8121297,1144832,3092.0087890625
1777407401.8003235,1146880,3074.284912109375
1777407405.0332503,1148928,3091.209716796875
1777407408.578649,1150976,3130.651123046875
1777407411.4161837,1153024,3087.50830078125
1777407414.2374556,1155072,3025.96630859375
1777407417.2006884,1157120,3045.562255859375
1777407419.9546099,1159168,2963.9208984375
1777407422.6819732,1161216,2943.945068359375
1777407425.4274821,1163264,2873.275634765625
1777407428.1328564,1165312,2898.433349609375
1777407430.8869667,1167360,2877.842041015625
1777407433.6882374,1169408,2851.729248046875
1777407436.5176454,1171456,2871.267822265625
1777407439.3010561,1173504,2891.97314453125
1777407442.3142054,1175552,2763.642822265625
1777407445.161888,1177600,2790.472900390625
1777407447.8654203,1179648,2831.1025390625
1777407450.6196506,1181696,2783.406982421875
1777407453.3847337,1183744,2827.642333984375
1777407456.1467547,1185792,2863.873779296875
1777407459.0376942,1187840,2917.1845703125
1777407461.8825777,1189888,2940.974609375
1777407464.7716131,1191936,2958.614990234375
1777407467.4806795,1193984,2984.011474609375
1777407470.3084514,1196032,3022.82568359375
1777407473.0190268,1198080,3017.114990234375
1777407475.8028681,1200128,3010.6123046875
1777407478.7063644,1202176,2970.328857421875
1777407481.6596203,1204224,2977.72021484375
1777407484.444771,1206272,2919.623779296875
1777407487.219263,1208320,2847.271484375
1777407489.948868,1210368,2930.822021484375
1777407492.7271109,1212416,2715.024658203125
1777407495.3563683,1214464,2616.089111328125
1777407498.105648,1216512,2647.35107421875
1777407500.851007,1218560,2636.21484375
1777407503.7155259,1220608,2557.203857421875
1777407506.6278217,1222656,2531.503662109375
1777407509.3744295,1224704,2419.01025390625
1777407512.224441,1226752,2402.504638671875
1777407514.9755824,1228800,2394.692138671875
1777407517.6893244,1230848,2355.740234375
1777407520.4343762,1232896,2398.11572265625
1777407523.3371024,1234944,2461.78564453125
1777407526.0851834,1236992,2500.611083984375
1777407528.9819486,1239040,2531.26953125
1777407532.0150895,1241088,2530.4912109375
1777407534.8554497,1243136,2420.6162109375
1777407537.7640736,1245184,2436.691162109375
1777407540.5771484,1247232,2487.84765625
1777407543.3862345,1249280,2519.052490234375
1777407546.2888963,1251328,2475.283447265625
1777407549.0593348,1253376,2487.0546875
1777407551.9564633,1255424,2524.421142578125
1777407554.8335176,1257472,2554.83203125
1777407557.5952702,1259520,2539.468017578125
1777407560.4377422,1261568,2624.650634765625
1777407563.5030053,1263616,2624.10205078125
1777407566.2879996,1265664,2603.050537109375
1777407569.1206932,1267712,2605.731689453125
1777407572.067295,1269760,2661.2900390625
1777407575.1902106,1271808,2677.931640625
1777407578.0427928,1273856,2634.737548828125
1777407581.0092144,1275904,2671.734375
1777407583.881367,1277952,2702.469970703125
1777407586.9900868,1280000,2665.4052734375
1777407590.218335,1282048,2727.97314453125
1777407593.6416354,1284096,2768.828369140625
1777407597.176195,1286144,2775.019775390625
1777407600.0517488,1288192,2747.859130859375
1777407602.9282417,1290240,2676.925048828125
1777407605.761422,1292288,2691.385498046875
1777407608.5931916,1294336,2696.1044921875
1777407611.2720718,1296384,2650.090087890625
1777407614.0598545,1298432,2630.363525390625
1777407616.993236,1300480,2689.74609375
1777407619.8980544,1302528,2656.766845703125
1777407622.9406073,1304576,2618.639892578125
1777407625.8333035,1306624,2618.504638671875
1777407628.8060777,1308672,2678.5859375
1777407631.5351017,1310720,2685.359130859375
1777407634.4900463,1312768,2637.913818359375
1777407637.4710953,1314816,2615.34375
1777407640.2932787,1316864,2676.35888671875
1777407643.0176888,1318912,2607.906494140625
1777407646.0466688,1320960,2627.112060546875
1777407648.9495692,1323008,2667.454833984375
1777407651.8522918,1325056,2625.471435546875
1777407654.802302,1327104,2637.299072265625
1777407657.715099,1329152,2677.501220703125
1777407660.6240263,1331200,2694.859375
1777407663.295246,1333248,2782.1435546875
1777407666.044304,1335296,2800.261962890625
1777407668.860953,1337344,2845.794677734375
1777407671.7021542,1339392,2870.48291015625
1777407674.6294248,1341440,2911.91845703125
1777407677.4707546,1343488,2962.052734375
1777407680.30579,1345536,2974.829833984375
1777407683.2619824,1347584,3040.73876953125
1777407686.1406116,1349632,3004.04345703125
1777407688.9914255,1351680,3061.85595703125
1777407692.0477536,1353728,3086.859375
1777407694.768123,1355776,3161.90771484375
1777407697.6260214,1357824,3197.19873046875
1777407700.4011712,1359872,3199.758544921875
1777407703.3099647,1361920,3161.573974609375
1777407706.0876546,1363968,3010.789794921875
1777407708.9458547,1366016,2988.937255859375
1777407711.8015728,1368064,2962.687744140625
1777407714.6520295,1370112,2957.63720703125
1777407717.6479006,1372160,2956.332275390625
1777407720.835932,1374208,2954.860595703125
1777407724.3682835,1376256,3040.943603515625
1777407727.151265,1378304,3039.3984375
1777407729.9325254,1380352,2984.55615234375
1777407733.243087,1382400,2840.73779296875
1777407736.4585493,1384448,2852.773681640625
1777407739.4069638,1386496,2903.9892578125
1777407742.2744906,1388544,2954.14404296875
1777407745.3569064,1390592,2948.5126953125
1777407749.0350077,1392640,2806.073486328125
1777407752.53341,1394688,2721.96435546875
1777407755.734862,1396736,2789.5498046875
1777407758.887178,1398784,2767.208740234375
1777407762.4274433,1400832,2608.86962890625
1777407765.8803406,1402880,2564.796875
1777407769.3805563,1404928,2560.69189453125
1777407772.4695513,1406976,2606.190673828125
1777407775.4240427,1409024,2629.678466796875
1777407778.2382693,1411072,2447.820068359375
1777407781.5705204,1413120,2456.191162109375
1777407784.8113856,1415168,2501.327392578125
1777407788.1422067,1417216,2500.251708984375
1777407791.2309997,1419264,2477.468505859375
1777407794.5484705,1421312,2517.432861328125
1777407798.4235873,1423360,2454.25537109375
1777407801.5583,1425408,2327.01806640625
1777407804.7926824,1427456,2299.029052734375
1777407807.5405366,1429504,2330.132080078125
